nct_id,Type,Value,Action
NCT00946673,Tag,Performance|Karnofsky|80,Add
NCT00950001,Tag,Performance|Karnofsky|80,Add
NCT00968240,Tag,Performance|Karnofsky|80,Add
NCT00978458,Tag,Performance|Karnofsky|80,Add
NCT00983398,Tag,Performance|Karnofsky|80,Add
NCT00992602,Tag,Performance|Karnofsky|80,Add
NCT00995007,Tag,Performance|Karnofsky|80,Add
NCT00998010,Tag,Performance|Karnofsky|80,Add
NCT01011920,Tag,Performance|Karnofsky|80,Add
NCT01018836,Tag,Performance|Karnofsky|80,Add
NCT01024907,Tag,Performance|Karnofsky|80,Add
NCT01026493,Tag,Performance|Karnofsky|80,Add
NCT01046123,Tag,Performance|Karnofsky|80,Add
NCT01051557,Tag,Performance|Karnofsky|80,Add
NCT01062399,Tag,Performance|Karnofsky|80,Add
NCT01062425,Tag,Performance|Karnofsky|80,Add
NCT01065805,Tag,Performance|Karnofsky|80,Add
NCT01067469,Tag,Performance|Karnofsky|80,Add
NCT01083966,Tag,Performance|Karnofsky|80,Add
NCT01086345,Tag,Performance|Karnofsky|80,Add
NCT01088035,Tag,Performance|Karnofsky|80,Add
NCT01096368,Tag,Performance|Karnofsky|80,Add
NCT01102595,Tag,Performance|Karnofsky|80,Add
NCT01105702,Tag,Performance|Karnofsky|80,Add
NCT01107522,Tag,Performance|Karnofsky|80,Add
NCT01109095,Tag,Performance|Karnofsky|80,Add
NCT01110876,Tag,Performance|Karnofsky|80,Add
NCT01112527,Tag,Performance|Karnofsky|80,Add
NCT01116661,Tag,Performance|Karnofsky|80,Add
NCT01117844,Tag,Performance|Karnofsky|80,Add
NCT01119599,Tag,Performance|Karnofsky|80,Add
NCT01122888,Tag,Performance|Karnofsky|80,Add
NCT01124240,Tag,Performance|Karnofsky|80,Add
NCT01124461,Tag,Performance|Karnofsky|80,Add
NCT01125046,Tag,Performance|Karnofsky|80,Add
NCT01125800,Tag,Performance|Karnofsky|80,Add
NCT01128218,Tag,Performance|Karnofsky|80,Add
NCT01130077,Tag,Performance|Karnofsky|80,Add
NCT01135550,Tag,Performance|Karnofsky|80,Add
NCT01138033,Tag,Performance|Karnofsky|80,Add
NCT01140568,Tag,Performance|Karnofsky|80,Add
NCT01144247,Tag,Performance|Karnofsky|80,Add
NCT01144988,Tag,Performance|Karnofsky|80,Add
NCT01145170,Tag,Performance|Karnofsky|80,Add
NCT01149109,Tag,Performance|Karnofsky|80,Add
NCT01149850,Tag,Performance|Karnofsky|80,Add
NCT01151670,Tag,Performance|Karnofsky|80,Add
NCT01156584,Tag,Performance|Karnofsky|80,Add
NCT01158651,Tag,Performance|Karnofsky|80,Add
NCT01164189,Tag,Performance|Karnofsky|80,Add
NCT01165333,Tag,Performance|Karnofsky|80,Add
NCT01165671,Tag,Performance|Karnofsky|80,Add
NCT01166308,Tag,Performance|Karnofsky|80,Add
NCT01172964,Tag,Performance|Karnofsky|80,Add
NCT01177397,Tag,Performance|Karnofsky|80,Add
NCT01180816,Tag,Performance|Karnofsky|80,Add
NCT01181193,Tag,Performance|Karnofsky|80,Add
NCT01182350,Tag,Performance|Karnofsky|80,Add
NCT01182415,Tag,Performance|Karnofsky|80,Add
NCT01188096,Tag,Performance|Karnofsky|80,Add
NCT01189240,Tag,Performance|Karnofsky|80,Add
NCT01189266,Tag,Performance|Karnofsky|80,Add
NCT01201538,Tag,Performance|Karnofsky|80,Add
NCT01204684,Tag,Performance|Karnofsky|80,Add
NCT01209442,Tag,Performance|Karnofsky|80,Add
NCT01212237,Tag,Performance|Karnofsky|80,Add
NCT01212731,Tag,Performance|Karnofsky|80,Add
NCT01217437,Tag,Performance|Karnofsky|80,Add
NCT01218542,Tag,Performance|Karnofsky|80,Add
NCT01220271,Tag,Performance|Karnofsky|80,Add
NCT01222754,Tag,Performance|Karnofsky|80,Add
NCT01226940,Tag,Performance|Karnofsky|80,Add
NCT01227434,Tag,Performance|Karnofsky|80,Add
NCT01235793,Tag,Performance|Karnofsky|80,Add
NCT01238237,Tag,Performance|Karnofsky|80,Add
NCT01239316,Tag,Performance|Karnofsky|80,Add
NCT01248754,Tag,Performance|Karnofsky|80,Add
NCT01248949,Tag,Performance|Karnofsky|80,Add
NCT01250470,Tag,Performance|Karnofsky|80,Add
NCT01252797,Tag,Performance|Karnofsky|80,Add
NCT01257594,Tag,Performance|Karnofsky|80,Add
NCT01260506,Tag,Performance|Karnofsky|80,Add
NCT01263821,Tag,Performance|Karnofsky|80,Add
NCT01266031,Tag,Performance|Karnofsky|80,Add
NCT01269424,Tag,Performance|Karnofsky|80,Add
NCT01269853,Tag,Performance|Karnofsky|80,Add
NCT01273090,Tag,Performance|Karnofsky|80,Add
NCT01276210,Tag,Performance|Karnofsky|80,Add
NCT01283542,Tag,Performance|Karnofsky|80,Add
NCT01288235,Tag,Performance|Karnofsky|80,Add
NCT01288573,Tag,Performance|Karnofsky|80,Add
NCT01290263,Tag,Performance|Karnofsky|80,Add
NCT01290939,Tag,Performance|Karnofsky|80,Add
NCT01295632,Tag,Performance|Karnofsky|80,Add
NCT01295944,Tag,Performance|Karnofsky|80,Add
NCT01301430,Tag,Performance|Karnofsky|80,Add
NCT01301560,Tag,Performance|Karnofsky|80,Add
NCT01303497,Tag,Performance|Karnofsky|80,Add
NCT01303835,Tag,Performance|Karnofsky|80,Add
NCT01305941,Tag,Performance|Karnofsky|80,Add
NCT01310868,Tag,Performance|Karnofsky|80,Add
NCT01324479,Tag,Performance|Karnofsky|80,Add
NCT01324635,Tag,Performance|Karnofsky|80,Add
NCT01331135,Tag,Performance|Karnofsky|80,Add
NCT01331291,Tag,Performance|Karnofsky|80,Add
NCT01332630,Tag,Performance|Karnofsky|80,Add
NCT01339052,Tag,Performance|Karnofsky|80,Add
NCT01342237,Tag,Performance|Karnofsky|80,Add
NCT01349036,Tag,Performance|Karnofsky|80,Add
NCT01349660,Tag,Performance|Karnofsky|80,Add
NCT01351519,Tag,Performance|Karnofsky|80,Add
NCT01353625,Tag,Performance|Karnofsky|80,Add
NCT01356290,Tag,Performance|Karnofsky|80,Add
NCT01363557,Tag,Performance|Karnofsky|80,Add
NCT01372774,Tag,Performance|Karnofsky|80,Add
NCT01378481,Tag,Performance|Karnofsky|80,Add
NCT01380782,Tag,Performance|Karnofsky|80,Add
NCT01386450,Tag,Performance|Karnofsky|80,Add
NCT01386710,Tag,Performance|Karnofsky|80,Add
NCT01390571,Tag,Performance|Karnofsky|80,Add
NCT01391143,Tag,Performance|Karnofsky|80,Add
NCT01392209,Tag,Performance|Karnofsky|80,Add
NCT01392352,Tag,Performance|Karnofsky|80,Add
NCT01393912,Tag,Performance|Karnofsky|80,Add
NCT01399372,Tag,Performance|Karnofsky|80,Add
NCT01400672,Tag,Performance|Karnofsky|80,Add
NCT01402063,Tag,Performance|Karnofsky|80,Add
NCT01403285,Tag,Performance|Karnofsky|80,Add
NCT01403610,Tag,Performance|Karnofsky|80,Add
NCT01410370,Tag,Performance|Karnofsky|80,Add
NCT01414738,Tag,Performance|Karnofsky|80,Add
NCT01430351,Tag,Performance|Karnofsky|80,Add
NCT01432171,Tag,Performance|Karnofsky|80,Add
NCT01433991,Tag,Performance|Karnofsky|80,Add
NCT01435395,Tag,Performance|Karnofsky|80,Add
NCT01438307,Tag,Performance|Karnofsky|80,Add
NCT01443676,Tag,Performance|Karnofsky|80,Add
NCT01445691,Tag,Performance|Karnofsky|80,Add
NCT01449461,Tag,Performance|Karnofsky|80,Add
NCT01450449,Tag,Performance|Karnofsky|80,Add
NCT01450826,Tag,Performance|Karnofsky|80,Add
NCT01462695,Tag,Performance|Karnofsky|80,Add
NCT01464177,Tag,Performance|Karnofsky|80,Add
NCT01465347,Tag,Performance|Karnofsky|80,Add
NCT01466036,Tag,Performance|Karnofsky|80,Add
NCT01466686,Tag,Performance|Karnofsky|80,Add
NCT01469247,Tag,Performance|Karnofsky|80,Add
NCT01470794,Tag,Performance|Karnofsky|80,Add
NCT01473901,Tag,Performance|Karnofsky|80,Add
NCT01476878,Tag,Performance|Karnofsky|80,Add
NCT01478178,Tag,Performance|Karnofsky|80,Add
NCT01478321,Tag,Performance|Karnofsky|80,Add
NCT01478854,Tag,Performance|Karnofsky|80,Add
NCT01479686,Tag,Performance|Karnofsky|80,Add
NCT01480050,Tag,Performance|Karnofsky|80,Add
NCT01480583,Tag,Performance|Karnofsky|80,Add
NCT01483820,Tag,Performance|Karnofsky|80,Add
NCT01486459,Tag,Performance|Karnofsky|80,Add
NCT01491893,Tag,Performance|Karnofsky|80,Add
NCT01497860,Tag,Performance|Karnofsky|80,Add
NCT01498783,Tag,Performance|Karnofsky|80,Add
NCT01499251,Tag,Performance|Karnofsky|80,Add
NCT01502605,Tag,Performance|Karnofsky|80,Add
NCT01502917,Tag,Performance|Karnofsky|80,Add
NCT01505569,Tag,Performance|Karnofsky|80,Add
NCT01507506,Tag,Performance|Karnofsky|80,Add
NCT01508104,Tag,Performance|Karnofsky|80,Add
NCT01508117,Tag,Performance|Karnofsky|80,Add
NCT01514201,Tag,Performance|Karnofsky|80,Add
NCT01514877,Tag,Performance|Karnofsky|80,Add
NCT01516905,Tag,Performance|Karnofsky|80,Add
NCT01518413,Tag,Performance|Karnofsky|80,Add
NCT01518621,Tag,Performance|Karnofsky|80,Add
NCT01520870,Tag,Performance|Karnofsky|80,Add
NCT01522820,Tag,Performance|Karnofsky|80,Add
NCT01528046,Tag,Performance|Karnofsky|80,Add
NCT01535183,Tag,Performance|Karnofsky|80,Add
NCT01535209,Tag,Performance|Karnofsky|80,Add
NCT01535911,Tag,Performance|Karnofsky|80,Add
NCT01538095,Tag,Performance|Karnofsky|80,Add
NCT01540513,Tag,Performance|Karnofsky|80,Add
NCT01543542,Tag,Performance|Karnofsky|80,Add
NCT01553149,Tag,Performance|Karnofsky|80,Add
NCT01562197,Tag,Performance|Karnofsky|80,Add
NCT01564914,Tag,Performance|Karnofsky|80,Add
NCT01567202,Tag,Performance|Karnofsky|80,Add
NCT01574092,Tag,Performance|Karnofsky|80,Add
NCT01577966,Tag,Performance|Karnofsky|80,Add
NCT01578668,Tag,Performance|Karnofsky|80,Add
NCT01580969,Tag,Performance|Karnofsky|80,Add
NCT01582152,Tag,Performance|Karnofsky|80,Add
NCT01582269,Tag,Performance|Karnofsky|80,Add
NCT01582516,Tag,Performance|Karnofsky|80,Add
NCT01587144,Tag,Performance|Karnofsky|80,Add
NCT01591577,Tag,Performance|Karnofsky|80,Add
NCT01598454,Tag,Performance|Karnofsky|80,Add
NCT01601184,Tag,Performance|Karnofsky|80,Add
NCT01602588,Tag,Performance|Karnofsky|80,Add
NCT01604590,Tag,Performance|Karnofsky|80,Add
NCT01614132,Tag,Performance|Karnofsky|80,Add
NCT01619774,Tag,Performance|Karnofsky|80,Add
NCT01619865,Tag,Performance|Karnofsky|80,Add
NCT01621542,Tag,Performance|Karnofsky|80,Add
NCT01621906,Tag,Performance|Karnofsky|80,Add
NCT01622868,Tag,Performance|Karnofsky|80,Add
NCT01635283,Tag,Performance|Karnofsky|80,Add
NCT01639612,Tag,Performance|Karnofsky|80,Add
NCT01642342,Tag,Performance|Karnofsky|80,Add
NCT01644955,Tag,Performance|Karnofsky|80,Add
NCT01648348,Tag,Performance|Karnofsky|80,Add
NCT01649830,Tag,Performance|Karnofsky|80,Add
NCT01651078,Tag,Performance|Karnofsky|80,Add
NCT01653834,Tag,Performance|Karnofsky|80,Add
NCT01654497,Tag,Performance|Karnofsky|80,Add
NCT01657799,Tag,Performance|Karnofsky|80,Add
NCT01661400,Tag,Performance|Karnofsky|80,Add
NCT01663012,Tag,Performance|Karnofsky|80,Add
NCT01666600,Tag,Performance|Karnofsky|80,Add
NCT01667640,Tag,Performance|Karnofsky|80,Add
NCT01670890,Tag,Performance|Karnofsky|80,Add
NCT01672463,Tag,Performance|Karnofsky|80,Add
NCT01678352,Tag,Performance|Karnofsky|80,Add
NCT01679743,Tag,Performance|Karnofsky|80,Add
NCT01688713,Tag,Performance|Karnofsky|80,Add
NCT01698437,Tag,Performance|Karnofsky|80,Add
NCT01702610,Tag,Performance|Karnofsky|80,Add
NCT01702792,Tag,Performance|Karnofsky|80,Add
NCT01703507,Tag,Performance|Karnofsky|80,Add
NCT01703962,Tag,Performance|Karnofsky|80,Add
NCT01705548,Tag,Performance|Karnofsky|80,Add
NCT01706432,Tag,Performance|Karnofsky|80,Add
NCT01708174,Tag,Performance|Karnofsky|80,Add
NCT01716468,Tag,Performance|Karnofsky|80,Add
NCT01721577,Tag,Performance|Karnofsky|80,Add
NCT01721603,Tag,Performance|Karnofsky|80,Add
NCT01724606,Tag,Performance|Karnofsky|80,Add
NCT01724801,Tag,Performance|Karnofsky|80,Add
NCT01729260,Tag,Performance|Karnofsky|80,Add
NCT01730950,Tag,Performance|Karnofsky|80,Add
NCT01731704,Tag,Performance|Karnofsky|80,Add
NCT01734512,Tag,Performance|Karnofsky|80,Add
NCT01736722,Tag,Performance|Karnofsky|80,Add
NCT01736800,Tag,Performance|Karnofsky|80,Add
NCT01737346,Tag,Performance|Karnofsky|80,Add
NCT01737671,Tag,Performance|Karnofsky|80,Add
NCT01738646,Tag,Performance|Karnofsky|80,Add
NCT01740258,Tag,Performance|Karnofsky|80,Add
NCT01743950,Tag,Performance|Karnofsky|80,Add
NCT01748149,Tag,Performance|Karnofsky|80,Add
NCT01751308,Tag,Performance|Karnofsky|80,Add
NCT01752491,Tag,Performance|Karnofsky|80,Add
NCT01753713,Tag,Performance|Karnofsky|80,Add
NCT01754350,Tag,Performance|Karnofsky|80,Add
NCT01756729,Tag,Performance|Karnofsky|80,Add
NCT01763385,Tag,Performance|Karnofsky|80,Add
NCT01774253,Tag,Performance|Karnofsky|80,Add
NCT01778764,Tag,Performance|Karnofsky|80,Add
NCT01781468,Tag,Performance|Karnofsky|80,Add
NCT01783756,Tag,Performance|Karnofsky|80,Add
NCT01790503,Tag,Performance|Karnofsky|80,Add
NCT01792310,Tag,Performance|Karnofsky|80,Add
NCT01792505,Tag,Performance|Karnofsky|80,Add
NCT01795313,Tag,Performance|Karnofsky|80,Add
NCT01800695,Tag,Performance|Karnofsky|80,Add
NCT01802567,Tag,Performance|Karnofsky|80,Add
NCT01804634,Tag,Performance|Karnofsky|80,Add
NCT01805453,Tag,Performance|Karnofsky|80,Add
NCT01811992,Tag,Performance|Karnofsky|80,Add
NCT01812603,Tag,Performance|Karnofsky|80,Add
NCT01812616,Tag,Performance|Karnofsky|80,Add
NCT01814813,Tag,Performance|Karnofsky|80,Add
NCT01821443,Tag,Performance|Karnofsky|80,Add
NCT01833273,Tag,Performance|Karnofsky|80,Add
NCT01836549,Tag,Performance|Karnofsky|80,Add
NCT01847235,Tag,Performance|Karnofsky|80,Add
NCT01849484,Tag,Performance|Karnofsky|80,Add
NCT01850563,Tag,Performance|Karnofsky|80,Add
NCT01854554,Tag,Performance|Karnofsky|80,Add
NCT01856933,Tag,Performance|Karnofsky|80,Add
NCT01860638,Tag,Performance|Karnofsky|80,Add
NCT01861405,Tag,Performance|Karnofsky|80,Add
NCT01866449,Tag,Performance|Karnofsky|80,Add
NCT01868906,Tag,Performance|Karnofsky|80,Add
NCT01869725,Tag,Performance|Karnofsky|80,Add
NCT01870726,Tag,Performance|Karnofsky|80,Add
NCT01872221,Tag,Performance|Karnofsky|80,Add
NCT01873469,Tag,Performance|Karnofsky|80,Add
NCT01875601,Tag,Performance|Karnofsky|80,Add
NCT01880749,Tag,Performance|Karnofsky|80,Add
NCT01884922,Tag,Performance|Karnofsky|80,Add
NCT01884987,Tag,Performance|Karnofsky|80,Add
NCT01887522,Tag,Performance|Karnofsky|80,Add
NCT01887795,Tag,Performance|Karnofsky|80,Add
NCT01890278,Tag,Performance|Karnofsky|80,Add
NCT01891708,Tag,Performance|Karnofsky|80,Add
NCT01891747,Tag,Performance|Karnofsky|80,Add
NCT01892397,Tag,Performance|Karnofsky|80,Add
NCT01898130,Tag,Performance|Karnofsky|80,Add
NCT01898273,Tag,Performance|Karnofsky|80,Add
NCT01902771,Tag,Performance|Karnofsky|80,Add
NCT01906385,Tag,Performance|Karnofsky|80,Add
NCT01907165,Tag,Performance|Karnofsky|80,Add
NCT01908179,Tag,Performance|Karnofsky|80,Add
NCT01913067,Tag,Performance|Karnofsky|80,Add
NCT01915303,Tag,Performance|Karnofsky|80,Add
NCT01920191,Tag,Performance|Karnofsky|80,Add
NCT01921335,Tag,Performance|Karnofsky|80,Add
NCT01922076,Tag,Performance|Karnofsky|80,Add
NCT01931098,Tag,Performance|Karnofsky|80,Add
NCT01933815,Tag,Performance|Karnofsky|80,Add
NCT01939483,Tag,Performance|Karnofsky|80,Add
NCT01939574,Tag,Performance|Karnofsky|80,Add
NCT01942980,Tag,Performance|Karnofsky|80,Add
NCT01950195,Tag,Performance|Karnofsky|80,Add
NCT01951469,Tag,Performance|Karnofsky|80,Add
NCT01951482,Tag,Performance|Karnofsky|80,Add
NCT01954030,Tag,Performance|Karnofsky|80,Add
NCT01954576,Tag,Performance|Karnofsky|80,Add
NCT01956734,Tag,Performance|Karnofsky|80,Add
NCT01957735,Tag,Performance|Karnofsky|80,Add
NCT01957956,Tag,Performance|Karnofsky|80,Add
NCT01961934,Tag,Performance|Karnofsky|80,Add
NCT01964300,Tag,Performance|Karnofsky|80,Add
NCT01966809,Tag,Performance|Karnofsky|80,Add
NCT01967758,Tag,Performance|Karnofsky|80,Add
NCT01967810,Tag,Performance|Karnofsky|80,Add
NCT01970644,Tag,Performance|Karnofsky|80,Add
NCT01972750,Tag,Performance|Karnofsky|80,Add
NCT01975116,Tag,Performance|Karnofsky|80,Add
NCT01977677,Tag,Performance|Karnofsky|80,Add
NCT01985087,Tag,Performance|Karnofsky|80,Add
NCT01985256,Tag,Performance|Karnofsky|80,Add
NCT01985971,Tag,Performance|Karnofsky|80,Add
NCT01987596,Tag,Performance|Karnofsky|80,Add
NCT01988675,Tag,Performance|Karnofsky|80,Add
NCT01989052,Tag,Performance|Karnofsky|80,Add
NCT01989884,Tag,Performance|Karnofsky|80,Add
NCT01999270,Tag,Performance|Karnofsky|80,Add
NCT02000882,Tag,Performance|Karnofsky|80,Add
NCT02005614,Tag,Performance|Karnofsky|80,Add
NCT02006563,Tag,Performance|Karnofsky|80,Add
NCT02010606,Tag,Performance|Karnofsky|80,Add
NCT02013297,Tag,Performance|Karnofsky|80,Add
NCT02014545,Tag,Performance|Karnofsky|80,Add
NCT02014844,Tag,Performance|Karnofsky|80,Add
NCT02015117,Tag,Performance|Karnofsky|80,Add
NCT02015728,Tag,Performance|Karnofsky|80,Add
NCT02015819,Tag,Performance|Karnofsky|80,Add
NCT02017717,Tag,Performance|Karnofsky|80,Add
NCT02017964,Tag,Performance|Karnofsky|80,Add
NCT02019576,Tag,Performance|Karnofsky|80,Add
NCT02025231,Tag,Performance|Karnofsky|80,Add
NCT02025881,Tag,Performance|Karnofsky|80,Add
NCT02029573,Tag,Performance|Karnofsky|80,Add
NCT02029690,Tag,Performance|Karnofsky|80,Add
NCT02031237,Tag,Performance|Karnofsky|80,Add
NCT02031965,Tag,Performance|Karnofsky|80,Add
NCT02034981,Tag,Performance|Karnofsky|80,Add
NCT02035852,Tag,Performance|Karnofsky|80,Add
NCT02038218,Tag,Performance|Karnofsky|80,Add
NCT02039778,Tag,Performance|Karnofsky|80,Add
NCT02039947,Tag,Performance|Karnofsky|80,Add
NCT02041611,Tag,Performance|Karnofsky|80,Add
NCT02045368,Tag,Performance|Karnofsky|80,Add
NCT02046187,Tag,Performance|Karnofsky|80,Add
NCT02047214,Tag,Performance|Karnofsky|80,Add
NCT02047747,Tag,Performance|Karnofsky|80,Add
NCT02048059,Tag,Performance|Karnofsky|80,Add
NCT02049489,Tag,Performance|Karnofsky|80,Add
NCT02052648,Tag,Performance|Karnofsky|80,Add
NCT02054819,Tag,Performance|Karnofsky|80,Add
NCT02065466,Tag,Performance|Karnofsky|80,Add
NCT02067156,Tag,Performance|Karnofsky|80,Add
NCT02069080,Tag,Performance|Karnofsky|80,Add
NCT02073968,Tag,Performance|Karnofsky|80,Add
NCT02073994,Tag,Performance|Karnofsky|80,Add
NCT02076477,Tag,Performance|Karnofsky|80,Add
NCT02077543,Tag,Performance|Karnofsky|80,Add
NCT02078648,Tag,Performance|Karnofsky|80,Add
NCT02082119,Tag,Performance|Karnofsky|80,Add
NCT02082587,Tag,Performance|Karnofsky|80,Add
NCT02085304,Tag,Performance|Karnofsky|80,Add
NCT02095132,Tag,Performance|Karnofsky|80,Add
NCT02097732,Tag,Performance|Karnofsky|80,Add
NCT02099487,Tag,Performance|Karnofsky|80,Add
NCT02100891,Tag,Performance|Karnofsky|80,Add
NCT02104882,Tag,Performance|Karnofsky|80,Add
NCT02115139,Tag,Performance|Karnofsky|80,Add
NCT02120287,Tag,Performance|Karnofsky|80,Add
NCT02122822,Tag,Performance|Karnofsky|80,Add
NCT02124772,Tag,Performance|Karnofsky|80,Add
NCT02125786,Tag,Performance|Karnofsky|80,Add
NCT02129335,Tag,Performance|Karnofsky|80,Add
NCT02133183,Tag,Performance|Karnofsky|80,Add
NCT02137759,Tag,Performance|Karnofsky|80,Add
NCT02149225,Tag,Performance|Karnofsky|80,Add
NCT02149459,Tag,Performance|Karnofsky|80,Add
NCT02152982,Tag,Performance|Karnofsky|80,Add
NCT02155920,Tag,Performance|Karnofsky|80,Add
NCT02157103,Tag,Performance|Karnofsky|80,Add
NCT02162537,Tag,Performance|Karnofsky|80,Add
NCT02162732,Tag,Performance|Karnofsky|80,Add
NCT02177578,Tag,Performance|Karnofsky|80,Add
NCT02179086,Tag,Performance|Karnofsky|80,Add
NCT02179515,Tag,Performance|Karnofsky|80,Add
NCT02185352,Tag,Performance|Karnofsky|80,Add
NCT02186262,Tag,Performance|Karnofsky|80,Add
NCT02186509,Tag,Performance|Karnofsky|80,Add
NCT02189109,Tag,Performance|Karnofsky|80,Add
NCT02192359,Tag,Performance|Karnofsky|80,Add
NCT02197169,Tag,Performance|Karnofsky|80,Add
NCT02197637,Tag,Performance|Karnofsky|80,Add
NCT02201563,Tag,Performance|Karnofsky|80,Add
NCT02202993,Tag,Performance|Karnofsky|80,Add
NCT02206230,Tag,Performance|Karnofsky|80,Add
NCT02208362,Tag,Performance|Karnofsky|80,Add
NCT02209376,Tag,Performance|Karnofsky|80,Add
NCT02209948,Tag,Performance|Karnofsky|80,Add
NCT02212574,Tag,Performance|Karnofsky|80,Add
NCT02220491,Tag,Performance|Karnofsky|80,Add
NCT02221986,Tag,Performance|Karnofsky|80,Add
NCT02230306,Tag,Performance|Karnofsky|80,Add
NCT02233049,Tag,Performance|Karnofsky|80,Add
NCT02234297,Tag,Performance|Karnofsky|80,Add
NCT02238496,Tag,Performance|Karnofsky|80,Add
NCT02239861,Tag,Performance|Karnofsky|80,Add
NCT02239952,Tag,Performance|Karnofsky|80,Add
NCT02254954,Tag,Performance|Karnofsky|80,Add
NCT02255461,Tag,Performance|Karnofsky|80,Add
NCT02263105,Tag,Performance|Karnofsky|80,Add
NCT02271711,Tag,Performance|Karnofsky|80,Add
NCT02272270,Tag,Performance|Karnofsky|80,Add
NCT02273739,Tag,Performance|Karnofsky|80,Add
NCT02274987,Tag,Performance|Karnofsky|80,Add
NCT02276053,Tag,Performance|Karnofsky|80,Add
NCT02277561,Tag,Performance|Karnofsky|80,Add
NCT02278510,Tag,Performance|Karnofsky|80,Add
NCT02279992,Tag,Performance|Karnofsky|80,Add
NCT02285439,Tag,Performance|Karnofsky|80,Add
NCT02285959,Tag,Performance|Karnofsky|80,Add
NCT02286167,Tag,Performance|Karnofsky|80,Add
NCT02287428,Tag,Performance|Karnofsky|80,Add
NCT02296476,Tag,Performance|Karnofsky|80,Add
NCT02303678,Tag,Performance|Karnofsky|80,Add
NCT02303938,Tag,Performance|Karnofsky|80,Add
NCT02305056,Tag,Performance|Karnofsky|80,Add
NCT02311556,Tag,Performance|Karnofsky|80,Add
NCT02311920,Tag,Performance|Karnofsky|80,Add
NCT02313272,Tag,Performance|Karnofsky|80,Add
NCT02320058,Tag,Performance|Karnofsky|80,Add
NCT02330562,Tag,Performance|Karnofsky|80,Add
NCT02332889,Tag,Performance|Karnofsky|80,Add
NCT02336165,Tag,Performance|Karnofsky|80,Add
NCT02337686,Tag,Performance|Karnofsky|80,Add
NCT02338011,Tag,Performance|Karnofsky|80,Add
NCT02338037,Tag,Performance|Karnofsky|80,Add
NCT02340156,Tag,Performance|Karnofsky|80,Add
NCT02342379,Tag,Performance|Karnofsky|80,Add
NCT02343224,Tag,Performance|Karnofsky|80,Add
NCT02344355,Tag,Performance|Karnofsky|80,Add
NCT02345824,Tag,Performance|Karnofsky|80,Add
